user_id,user_name,persona,age,fitness_goal,experience_level,injury_constraint,exercise_id,exercise_name,bodyPart,equipment,target_muscle,rating,bodyPart_icon,equipment_icon,persona_icon,injury_icon
U0403,Kevin Johnson,high_stress_low_support,48.0,fat_loss,advanced,back_pain,573,lever back extension,back,leverage machine,spine,1.0,🏋️,⚙️,🔴,🔻⚠️
U0444,Ava Clark,low_stress,,endurance,beginner,none,1701,medicine ball close grip push up,upper arms,medicine ball,triceps,3.0,💪,🏐,🟢,✅
U0161,Mary Nguyen,low_stress,44.0,endurance,beginner,none,3888,dumbbell one arm snatch,upper legs,dumbbell,glutes,3.0,🦵,🏋️,🟢,✅
U0323,Donald Carter,low_stress,30.0,endurance,beginner,none,584,lever lateral raise,shoulders,leverage machine,delts,3.0,🤸,⚙️,🟢,✅
U0455,Noah Jones,low_stress,58.0,endurance,beginner,shoulder_injury,1392,sled one leg calf press on leg press,lower legs,sled machine,calves,5.0,🦿,⚙️,🟢,🤕
U0452,Lucas Campbell,high_stress_low_support,43.0,muscle_gain,intermediate,none,2143,dumbbell standing around world,shoulders,dumbbell,delts,5.0,🤸,🏋️,🔴,✅
U0333,Matthew Flores,moderate_stress,42.0,endurance,intermediate,none,104,barbell standing back wrist curl,lower arms,barbell,forearms,3.0,🤜,🏋️‍♂️,🟡,✅
U0259,Olivia Brown,low_stress,41.0,endurance,intermediate,shoulder_injury,283,diamond push-up,upper arms,body weight,triceps,2.0,💪,🧍,🟢,🤕
U0129,Charles Lopez,low_stress,34.0,endurance,intermediate,none,3202,half sit-up (male),waist,body weight,abs,4.0,🧘,🧍,🟢,✅
U0263,Linda Miller,low_stress,18.0,endurance,beginner,none,1270,cable upper chest crossovers,chest,cable,pectorals,3.0,💪,🔗,🟢,✅
U0166,Yuki Davis,low_stress,34.0,muscle_gain,advanced,back_pain,550,kettlebell thruster,shoulders,kettlebell,delts,5.0,🤸,🔔,🟢,🔻⚠️
U0228,Stephanie Lewis,moderate_stress,41.0,mobility,beginner,back_pain,1008,band step-up,upper legs,band,glutes,5.0,🦵,➰,🟡,🔻⚠️
U0061,Kevin Nguyen,moderate_stress,30.0,general_fitness,advanced,shoulder_injury,3655,walking high knees lunge,cardio,body weight,cardiovascular system,5.0,🏃,🧍,🟡,🤕
U0149,Elizabeth Wilson,low_stress,59.0,general_fitness,beginner,shoulder_injury,721,side wrist pull stretch,lower arms,body weight,,5.0,🤜,🧍,🟢,🤕
U0362,Lucas Garcia,low_stress,30.0,muscle_gain,beginner,shoulder_injury,769,smith sprint lunge,upper legs,smith machine,glutes,5.0,🦵,⚙️,🟢,🤕
U0443,Emily Lopez,moderate_stress,54.0,  mobility  ,beginner,none,299,dumbbell cuban press,shoulders,dumbbell,delts,3.0,🤸,🏋️,🟡,✅
U0261,Mohammed Brown,low_stress,34.0,fat_loss,beginner,none,1770,biceps leg concentration curl,upper arms,body weight,biceps,3.0,💪,🧍,🟢,✅
U0030,Barbara Young,moderate_stress,56.0,fat_loss,beginner,none,771,smith standing back wrist curl,lower arms,smith machine,forearms,3.0,🤜,⚙️,🟡,✅
U0275,George Thompson,moderate_stress,50.0,general_fitness,beginner,none,709,side hip (on parallel bars),waist,body weight,abs,5.0,🧘,🧍,🟡,✅
U0132,Lisa Torres,high_stress_low_support,55.0,general_fitness,intermediate,back_pain,1759,single leg squat (pistol) male,upper legs,body weight,glutes,5.0,🦵,🧍,🔴,🔻⚠️
U0103,Paul Allen,low_stress,52.0,mobility,intermediate,knee_pain,813,triceps dip (between benches),upper arms,body weight,triceps,3.0,💪,🧍,🟢,🦵⚠️
U0246,Linda Moore,high_stress_low_support,59.0,mobility,beginner,none,2567,seated piriformis stretch,upper legs,body weight,glutes,5.0,🦵,🧍,🔴,✅
U0396,Elizabeth Hall,moderate_stress,53.0,endurance,beginner,none,651,pull up (neutral grip),back,body weight,lats,3.0,🏋️,🧍,🟡,✅
U0347,Liam Nguyen,high_stress_low_support,34.0,mobility,beginner,none,380,dumbbell rear lateral raise,shoulders,dumbbell,delts,3.0,🤸,🏋️,🔴,✅
U0161,Mary Nguyen,low_stress,44.0,endurance,beginner,none,2289,lever calf press ,lower legs,leverage machine,calves,5.0,🦿,⚙️,🟢,✅
U0125,Stephanie Clark,low_stress,41.0,mobility,beginner,none,373,dumbbell pronate-grip triceps extension,upper arms,dumbbell,triceps,4.0,💪,🏋️,🟢,✅
U0442,Kevin Adams,low_stress,28.0,endurance,beginner,none,844,weighted round arm,shoulders,weighted,delts,4.0,🤸,🏋️,🟢,✅
U0204,Joshua Taylor,low_stress,26.0,general_fitness,intermediate,none,499,inverted row,back,body weight,upper back,5.0,🏋️,🧍,🟢,✅
U0258,Liam Brown,low_stress,43.0,endurance,intermediate,shoulder_injury,43,barbell full squat,upper legs,barbell,glutes,4.0,🦵,🏋️‍♂️,🟢,🤕
U0073,Donna Lewis,high_stress_low_support,48.0,general_fitness,beginner,none,1356,lever one arm lateral high row,back,leverage machine,upper back,3.0,🏋️,⚙️,🔴,✅
U0004,Sarah Martinez,moderate_stress,31.0,mobility,beginner,none,120,barbell upright row,shoulders,barbell,delts,2.0,🤸,🏋️‍♂️,🟡,✅
U0118,Sandra Carter,moderate_stress,39.0,endurance,intermediate,none,531,kettlebell extended range one arm press on floor,chest,kettlebell,pectorals,3.0,💪,🔔,🟡,✅
U0310,David Adams,low_stress,58.0,mobility,advanced,none,1312,medicine ball chest push with run release,Chest,medicine ball,pectorals,3.0,💪,🏐,🟢,✅
U0286,Wei Clark,low_stress,28.0,muscle_gain,ADVANCED,back_pain,710,side hip abduction,upper legs,body weight,abductors,3.0,🦵,🧍,🟢,🔻⚠️
U0146,Karen Smith,low_stress,30.0,endurance,beginner,none,257,circles knee stretch,lower legs,body weight,calves,4.0,🦿,🧍,🟢,✅
U0343,Mia Scott,high_stress_low_support,52.0,muscle_gain,beginner,none,2331,cycle cross trainer,cardio,leverage machine,cardiovascular system,3.0,🏃,⚙️,🔴,✅
U0243,Kenneth Harris,low_stress,37.0,mobility,beginner,none,418,dumbbell standing concentration curl,upper arms,dumbbell,,4.0,💪,🏋️,🟢,✅
U0404,Elizabeth Miller,low_stress,28.0,FAT_LOSS,beginner,none,1348,lever reverse grip vertical row,back,leverage machine,upper back,4.0,🏋️,⚙️,🟢,✅
U0465,Arjun Baker,moderate_stress,52.0,mobility,intermediate,knee_pain,587,lever military press ,shoulders,leverage machine,delts,3.0,🤸,⚙️,🟡,🦵⚠️
U0058,Jennifer Wilson,moderate_stress,50.0,general_fitness,Beginner,none,110,barbell standing reverse grip curl,upper arms,barbell,biceps,4.0,💪,🏋️‍♂️,🟡,✅
U0301,Carlos King,high_stress_low_support,20.0,general_fitness,beginner,,1494,butterfly yoga pose,upper legs,body weight,adductors,5.0,🦵,🧍,🔴,✅
U0289,Karen Ramirez,moderate_stress,37.0,muscle_gain,beginner,back_pain,994,band reverse wrist curl,lower arms,band,forearms,4.0,🤜,➰,🟡,🔻⚠️
U0433,Linda King,moderate_stress,53.0,muscle_gain,beginner,knee_pain,1742,dumbbell tricep kickback with stork stance,upper arms,dumbbell,triceps,4.0,💪,🏋️,🟡,🦵⚠️
U0046,Deborah Thomas,high_stress_low_support,42.0,muscle_gain,beginner,none,125,barbell wrist curl v. 2,lower arms,barbell,forearms,2.0,🤜,🏋️‍♂️,🔴,✅
U0160,Mia Garcia,high_stress_low_support,28.0,fat_loss,intermediate,none,233,cable standing rear delt row (with rope),shoulders,cable,delts,2.0,🤸,🔗,🔴,✅
U0006,Anthony Green,high_stress_low_support,28.0,mobility,beginner,none,3007,resistance band leg extension,upper legs,resistance band,quads,3.0,🦵,➰,🔴,✅
U0042,Betty Robinson,high_stress_low_support,28.0,Mobility,intermediate,none,540,kettlebell one arm push press,shoulders,kettlebell,delts,3.0,🤸,🔔,🔴,✅
U0115,Ashley Ramirez,low_stress,20.0,muscle_gain,advanced,back_pain,517,kettlebell advanced windmill,waist,kettlebell,abs,1.0,🧘,🔔,🟢,🔻⚠️
U0478,Donald Roberts,moderate_stress,32.0,fat_loss,advanced,shoulder_injury,354,dumbbell one arm kickback,upper arms,dumbbell,triceps,2.0,💪,🏋️,🟡,🤕
U0008,Ashley Wilson,high_stress_low_support,38.0,endurance,beginner,none,1324,cable upper row,back,cable,upper back,2.0,🏋️,🔗,🔴,✅
U0300,Michelle Carter,moderate_stress,39.0,muscle_gain,beginner,none,1314,back extension on exercise ball,back,stability ball,spine,3.0,🏋️,🏐,🟡,✅
U0362,Lucas Garcia,low_stress,30.0,muscle_gain,beginner,shoulder_injury,103,barbell standing ab rollerout,waist,barbell,abs,2.0,🧘,🏋️‍♂️,🟢,🤕
U0210,Diego Perez,moderate_stress,26.0,mobility,beginner,none,970,band assisted pull-up,back,,lats,5.0,🏋️,➰,🟡,✅
U0374,Betty Jackson,low_stress,57.0,endurance,intermediate,shoulder_injury,2321,dumbbell standing inner biceps curl v. 2,upper arms,dumbbell,biceps,1.0,💪,🏋️,🟢,🤕
U0432,Paul Thompson,high_stress_low_support,38.0,muscle_gain,intermediate,none,155,cable cross-over variation,chest,cable,pectorals,3.0,💪,🔗,🔴,✅
U0044,Melissa Hill,low_stress,-5.0,fat_loss,intermediate,none,97,barbell side split squat v. 2,  upper legs  ,barbell,quads,5.0,🦵,🏋️‍♂️,🟢,✅
U0209,Matthew Scott,low_stress,28.0,fat_loss,beginner,back_pain,298,dumbbell cross body hammer curl,upper arms,DUMBBELL,biceps,3.0,💪,🏋️,🟢,🔻⚠️
U0325,Patricia Jones,high_stress_low_support,50.0,mobility,beginner,knee_pain,1276,dumbbell decline one arm fly,chest,dumbbell,pectorals,3.0,💪,🏋️,🔴,🦵⚠️
U0172,Priya Wright,moderate_stress,41.0,GENERAL_FITNESS,intermediate,none,3420,v-sit on floor,waist,body weight,abs,5.0,🧘,🧍,🟡,✅
U0114,Amanda Walker,moderate_stress,47.0,fat_loss,advanced,,1660,dumbbell kneeling bicep curl exercise ball,upper arms,dumbbell,biceps,3.0,💪,🏋️,🟡,✅
U0233,Kimberly Johnson,high_stress_low_support,47.0,mobility,beginner,knee_pain,738,sled 45в° calf press,lower legs,sled machine,calves,1.0,🦿,⚙️,🔴,🦵⚠️
U0130,Donald Hernandez,moderate_stress,23.0,general_fitness,advanced,none,1390,seated calf stretch (male),lower legs,body weight,calves,5.0,🦿,🧍,🟡,✅
U0273,Kimberly Baker,low_stress,33.0,mobility,beginner,none,975,band close-grip push-up,upper arms,band,triceps,3.0,💪,➰,🟢,✅
U0368,Margaret Mitchell,moderate_stress,49.0,endurance,beginner,none,1476,one leg squat,upper legs,body weight,glutes,3.0,🦵,🧍,🟡,✅
U0197,Charles Thomas,moderate_stress,37.0,general_fitness,  beginner  ,none,1018,band shrug,back,Band,traps,5.0,🏋️,➰,🟡,✅
U0305,Aisha Jones,high_stress_low_support,23.0,general_fitness,intermediate,knee_pain,247,cable wrist curl,lower arms,cable,forearms,5.0,🤜,🔗,🔴,🦵⚠️
U0423,Robert Walker,low_stress,52.0,endurance,beginner,none,543,kettlebell pirate supper legs,shoulders,kettlebell,delts,3.0,🤸,🔔,🟢,✅
U0203,Robert White,moderate_stress,46.0,mobility,intermediate,none,1665,dumbbell one arm prone curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🟡,✅
U0264,John Hill,low_stress,43.0,mobility,advanced,none,1462,barbell full squat (side pov),Upper Legs,barbell,glutes,5.0,🦵,🏋️‍♂️,🟢,✅
U0203,Robert White,moderate_stress,46.0,mobility,intermediate,none,3124,resistance band seated chest press,chest,resistance band,pectorals,3.0,💪,➰,🟡,✅
U0380,Ethan Flores,moderate_stress,22.0,endurance,beginner,,847,weighted seated bicep curl  (on stability ball),upper arms,medicine ball,biceps,3.0,💪,🏐,🟡,✅
U0114,Amanda Walker,moderate_stress,47.0,fat_loss,advanced,none,1393,smith one leg floor calf raise,lower legs,smith machine,calves,3.0,🦿,⚙️,🟡,✅
U0051,Aisha Miller,low_stress,29.0,endurance,intermediate,none,231,cable standing one arm triceps extension,upper arms,cable,triceps,3.0,💪,🔗,🟢,✅
U0427,Emma King,low_stress,33.0,general_fitness,beginner,none,549,kettlebell swing,upper legs,kettlebell,glutes,5.0,🦵,🔔,🟢,✅
U0014,Carlos Hernandez,high_stress_low_support,31.0,fat_loss,advanced,knee_pain,1390,seated calf stretch (male),lower legs,body weight,calves,1.0,🦿,🧍,🔴,🦵⚠️
U0077,David Nguyen,low_stress,41.0,general_fitness,intermediate,back_pain,1267,cable one arm press on exercise ball,chest,cable,pectorals,5.0,💪,🔗,🟢,🔻⚠️
U0153,Fatima Hernandez,low_stress,20.0,endurance,beginner,none,680,rope climb,back,rope,upper back,4.0,🏋️,🪢,🟢,✅
U0281,Joshua Anderson,low_stress,19.0,general_fitness,beginner,none,1420,kneeling jump squat,upper legs,barbell,glutes,5.0,🦵,🏋️‍♂️,🟢,✅
U0125,Stephanie Clark,low_stress,41.0,mobility,beginner,none,786,squat jerk,upper legs,,quads,3.0,🦵,🏋️‍♂️,🟢,✅
U0258,Liam Brown,low_stress,43.0,ENDURANCE,intermediate,shoulder_injury,1496,sledge hammer,waist,hammer,abs,3.0,🧘,🔨,🟢,🤕
U0407,Donna Baker,low_stress,30.0,fat_loss,Advanced,none,1341,exercise ball lower back stretch (pyramid),back,stability ball,lats,3.0,🏋️,🏐,🟢,✅
U0227,John Garcia,low_stress,57.0,muscle_gain,beginner,none,1749,ez bar standing french press,upper arms,ez barbell,triceps,5.0,💪,🏋️‍♂️,🟢,✅
U0457,David Scott,high_stress_low_support,40.0,mobility,BEGINNER,none,3433,swimmer kicks v. 2 (male),upper legs,body weight,glutes,5.0,🦵,🧍,🔴,✅
U0335,Mark Williams,low_stress,35.0,endurance,advanced,none,401,dumbbell seated palms up wrist curl,lower arms,dumbbell,forearms,3.0,🤜,🏋️,🟢,✅
U0418,Patricia Smith,high_stress_low_support,38.0,endurance,intermediate,knee_pain,182,cable lying close-grip curl,upper arms,cable,biceps,3.0,💪,🔗,🔴,🦵⚠️
U0197,Charles Thomas,moderate_stress,37.0,general_fitness,beginner,none,3698,inchworm v. 2,waist,body weight,abs,4.0,🧘,🧍,🟡,✅
U0190,Jessica Brown,low_stress,21.0,muscle_gain,intermediate,none,47,barbell incline bench press,chest,barbell,pectorals,5.0,💪,🏋️‍♂️,🟢,✅
U0336,Andrew Adams,moderate_stress,23.0,mobility,advanced,none,1257,barbell reverse grip incline bench press,chest,barbell,pectorals,3.0,💪,🏋️‍♂️,🟡,✅
U0207,Ronald Thomas,low_stress,59.0,endurance,intermediate,none,1734,dumbbell kickbacks on exercise ball,upper arms,dumbbell,triceps,4.0,💪,🏋️,🟢,✅
U0348,Mia Anderson,low_stress,40.0,general_fitness,beginner,none,258,clock push-up,chest,body weight,pectorals,3.0,💪,🧍,🟢,✅
U0418,Patricia Smith,high_stress_low_support,38.0,endurance,intermediate,knee_pain,1413,cable reverse one arm curl,upper arms,cable,biceps,3.0,💪,🔗,🔴,🦵⚠️
U0407,Donna Baker,low_stress,30.0,fat_loss,advanced,none,246,cable upright row,shoulders,  cable  ,delts,4.0,🤸,🔗,🟢,✅
U0096,Joshua Baker,moderate_stress,24.0,muscle_gain,beginner,knee_pain,2137,dumbbell arnold press,shoulders,dumbbell,delts,4.0,🤸,🏋️,🟡,🦵⚠️
U0243,Kenneth Harris,low_stress,37.0,mobility,beginner,none,1614,lever preacher curl v. 2,upper arms,leverage machine,biceps,4.0,💪,⚙️,🟢,✅
U0330,Wei Williams,low_stress,59.0,Fat_Loss,beginner,none,228,cable standing hip extension,upper legs,,glutes,4.0,🦵,🔗,🟢,✅
U0171,Carol Thompson,low_stress,50.0,general_fitness,beginner,none,1427,straight leg outer hip abductor,upper legs,body weight,abductors,5.0,🦵,🧍,🟢,✅
U0397,Lisa Anderson,high_stress_low_support,42.0,general_fitness,intermediate,knee_pain,6,alternate heel touchers,waist,body weight,abs,5.0,🧘,🧍,🔴,🦵⚠️
U0084,Daniel Nelson,low_stress,35.0,endurance,intermediate,none,335,dumbbell lateral to front raise,shoulders,dumbbell,delts,4.0,🤸,🏋️,🟢,✅
U0409,George Roberts,low_stress,19.0,muscle_gain,advanced,back_pain,1626,smith machine reverse decline close grip bench press,chest,smith machine,pectorals,5.0,💪,⚙️,🟢,🔻⚠️
U0423,Robert Walker,low_stress,,endurance,beginner,none,415,dumbbell standing alternate raise,shoulders,dumbbell,delts,5.0,🤸,🏋️,🟢,✅
U0481,Mohammed White,low_stress,45.0,muscle_gain,  beginner  ,back_pain,636,olympic barbell hammer curl,upper arms,olympic barbell,biceps,4.0,💪,🏋️‍♂️,🟢,🔻⚠️
U0260,Lisa Scott,moderate_stress,42.0,mobility,advanced,shoulder_injury,605,lever standing calf raise,lower legs,leverage machine,calves,3.0,🦿,⚙️,🟡,🤕
U0028,Jennifer Torres,low_stress,23.0,fat_loss,beginner,none,735,sit-up v. 2,waist,body weight,abs,5.0,🧘,🧍,🟢,✅
U0342,Paul Anderson,high_stress_low_support,22.0,Muscle_Gain,intermediate,none,1017,band y-raise,shoulders,band,delts,4.0,🤸,➰,🔴,✅
U0050,Timothy White,low_stress,18.0,muscle_gain,beginner,none,1320,cable rope crossover seated row,back,cable,upper back,4.0,🏋️,🔗,🟢,✅
U0309,Ava Smith,low_stress,21.0,endurance,beginner,none,112,barbell standing twist,waist,barbell,abs,4.0,🧘,🏋️‍♂️,🟢,✅
U0359,Brian Mitchell,moderate_stress,40.0,muscle_gain,intermediate,none,2312,lying elbow to knee,waist,body weight,abs,3.0,🧘,🧍,🟡,✅
U0483,George Harris,moderate_stress,20.0,fat_loss,intermediate,back_pain,86,barbell seated behind head military press,shoulders,barbell,delts,2.0,🤸,🏋️‍♂️,🟡,🔻⚠️
U0204,Joshua Taylor,low_stress,26.0,  general_fitness  ,intermediate,none,583,lever kneeling twist,waist,leverage machine,abs,5.0,🧘,⚙️,🟢,✅
U0008,Ashley Wilson,high_stress_low_support,38.0,endurance,beginner,none,322,dumbbell incline inner biceps curl,upper arms,dumbbell,biceps,4.0,💪,🏋️,🔴,✅
U0010,Ingrid Hall,moderate_stress,46.0,endurance,beginner,knee_pain,760,smith leg press,upper legs,smith machine,glutes,1.0,🦵,⚙️,🟡,🦵⚠️
U0295,Aiden Campbell,high_stress_low_support,38.0,mobility,beginner,shoulder_injury,774,smith standing military press,shoulders,smith machine,delts,1.0,🤸,⚙️,🔴,🤕
U0180,Deborah Wilson,moderate_stress,39.0,muscle_gain,beginner,,2137,dumbbell arnold press,shoulders,DUMBBELL,delts,5.0,🤸,🏋️,🟡,✅
U0335,Mark Williams,low_stress,35.0,endurance,advanced,none,1342,exercise ball lying side lat stretch,back,stability ball,lats,3.0,🏋️,🏐,🟢,✅
U0278,Susan Wright,moderate_stress,24.0,general_fitness,beginner,none,806,suspended push-up,chest,body weight,pectorals,5.0,💪,🧍,🟡,✅
U0225,Jessica Young,low_stress,40.0,Endurance,beginner,none,1379,dumbbell seated calf raise,lower legs,dumbbell,calves,5.0,🦿,🏋️,🟢,✅
U0134,Patricia Roberts,low_stress,54.0,general_fitness,intermediate,knee_pain,1757,dumbbell single leg deadlift,upper legs,dumbbell,glutes,4.0,🦵,🏋️,🟢,🦵⚠️
U0083,Diego Thomas,high_stress_low_support,39.0,mobility,advanced,none,1336,exercise ball back extension with rotation,back,stability ball,spine,5.0,🏋️,🏐,🔴,✅
U0111,Paul Lopez,moderate_stress,50.0,general_fitness,beginner,none,318,dumbbell incline curl,upper arms,dumbbell,biceps,5.0,💪,🏋️,🟡,✅
U0056,Emily Adams,high_stress_low_support,24.0,mobility,intermediate,knee_pain,267,crunch (hands overhead),waist,body weight,abs,4.0,🧘,🧍,🔴,🦵⚠️
U0441,Barbara White,high_stress_low_support,24.0,general_fitness,beginner,none,716,side push neck stretch,neck,body weight,levator scapulae,5.0,🧍,🧍,🔴,✅
U0139,Richard Davis,high_stress_low_support,25.0,general_fitness,beginner,none,770,smith squat,upper legs,smith machine,glutes,3.0,🦵,⚙️,🔴,✅
U0260,Lisa Scott,moderate_stress,42.0,mobility,advanced,shoulder_injury,410,dumbbell single leg split squat,upper legs,dumbbell,quads,4.0,🦵,🏋️,🟡,🤕
U0491,Paul Torres,moderate_stress,40.0,fat_loss,beginner,none,2187,barbell reverse close-grip bench press,upper arms,barbell,triceps,2.0,💪,🏋️‍♂️,🟡,✅
